ID,Name,Day,X,Y
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,85,0.680029248262173,0.6755739410604049
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,86,0.6715319948764821,0.667080232409782
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,87,0.6630347414907911,0.658586523759159
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,88,0.6545374881051002,0.6500928151085361
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,89,0.6460402347194092,0.6415991064579132
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,90,0.6375429813337182,0.6331053978072902
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,91,0.6290457279480273,0.6246116891566673
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,92,0.6205484745623363,0.6161179805060444
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,93,0.6120512211766453,0.6076242718554214
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,94,0.6035539677909544,0.5991305632047985
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,95,0.6005517618583743,0.5961344888170252
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,96,0.592999265910472,0.5885859776804026
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,97,0.592999265910472,0.5885859776804026
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,98,0.592999265910472,0.5885859776804026
1e04e5cc-80a6-41c0-af0d-7292817eed79,Lobsters,99,0.592999265910472,0.5885859776804026
1a51664e-efec-45fa-b0ba-06d04c344628,Psychics,73,0.9541133704172103,0.9098407745016865
1a51664e-efec-45fa-b0ba-06d04c344628,Psychics,74,1,0.8244219422027604
1a51664e-efec-45fa-b0ba-06d04c344628,Psychics,75,0.9201993347904616,0.7458950266121691
1a51664e-efec-45fa-b0ba-06d04c344628,Psychics,76,0.911675910413147,0.7375076500801228
1a51664e-efec-45fa-b0ba-06d04c344628,Psychics,77,0.9731229891248645,0.8005634586497202
1a51664e-efec-45fa-b0ba-06d04c344628,Psychics,78,0.9646005702732181,0.7921750604043324
1a51664e-efec-45fa-b0ba-06d04c344628,Psychics,79,0.9560781514215717,0.7837866621589445
1a51664e-efec-45fa-b0ba-06d04c344628,Psychics,80,0.9475557325699253,0.7753982639135567
1a51664e-efec-45fa-b0ba-06d04c344628,Psychics,81,0.9390333137182789,0.7670098656681689
